Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,61.400001525878906,61.5099983215332,60.84000015258789,61.310001373291016,51.79866027832031,6472700
2018-01-03,61.209999084472656,61.5099983215332,60.70000076293945,61.36000061035156,51.840904235839844,7433500
2018-01-04,61.0,61.81999969482422,60.779998779296875,61.75,52.512718200683594,6403200
2018-01-05,61.869998931884766,62.18000030517578,61.47999954223633,61.88999938964844,52.631778717041016,6113400
2018-01-08,61.779998779296875,62.20000076293945,61.209999084472656,61.90999984741211,52.64878845214844,4663700
2018-01-09,61.869998931884766,62.099998474121094,61.54999923706055,61.849998474121094,52.59776306152344,5156800
2018-01-10,61.52000045776367,62.06999969482422,61.18000030517578,62.0099983215332,52.733829498291016,5096300
2018-01-11,61.9900016784668,62.52000045776367,61.79999923706055,62.470001220703125,53.125022888183594,6591100
2018-01-12,62.75,63.220001220703125,62.52000045776367,62.810001373291016,53.41415786743164,5489200
2018-01-16,61.75,61.86000061035156,59.41999816894531,59.91999816894531,50.95648193359375,14471700
2018-01-17,60.33000183105469,62.0,60.279998779296875,61.849998474121094,52.59776306152344,10608500
2018-01-18,61.810001373291016,61.900001525878906,61.099998474121094,61.83000183105469,52.580753326416016,7904200
2018-01-19,62.099998474121094,62.41999816894531,61.560001373291016,62.279998779296875,52.963443756103516,7490300
2018-01-22,62.290000915527344,63.43000030517578,62.02000045776367,63.279998779296875,53.81385040283203,6748100
2018-01-23,62.9900016784668,63.68000030517578,62.79999923706055,63.43000030517578,53.941410064697266,6459900
2018-01-24,63.709999084472656,64.0,63.13999938964844,63.7599983215332,54.22203826904297,6430000
2018-01-25,64.0,64.26000213623047,63.20000076293945,63.52000045776367,54.017940521240234,6183200
2018-01-26,63.93000030517578,64.7300033569336,63.630001068115234,64.25,54.63874053955078,6727300
2018-01-29,64.12000274658203,64.95999908447266,64.08000183105469,64.43000030517578,54.79181671142578,6763300
2018-01-30,63.93000030517578,64.61000061035156,63.310001373291016,63.959999084472656,54.39213180541992,5848000
2018-01-31,63.959999084472656,64.02999877929688,61.939998626708984,62.599998474121094,53.235572814941406,8886900
2018-02-01,62.18000030517578,62.97999954223633,61.95000076293945,62.79999923706055,53.40564727783203,7133000
2018-02-02,62.88999938964844,64.29000091552734,62.849998474121094,63.47999954223633,53.983924865722656,11719200
2018-02-05,65.43000030517578,65.88999938964844,60.93000030517578,60.959999084472656,51.84090805053711,23181900
2018-02-06,59.83000183105469,61.209999084472656,58.439998626708984,60.900001525878906,51.78988265991211,18286300
2018-02-07,60.63999938964844,62.77000045776367,60.29999923706055,62.630001068115234,53.26108932495117,12176600
2018-02-08,62.54999923706055,64.7699966430664,62.529998779296875,62.689998626708984,53.312110900878906,14961700
2018-02-09,63.29999923706055,63.31999969482422,60.56999969482422,62.70000076293945,53.320613861083984,11158000
2018-02-12,62.95000076293945,63.59000015258789,62.29999923706055,63.15999984741211,53.71180725097656,7502900
2018-02-13,62.79999923706055,64.11000061035156,62.689998626708984,63.869998931884766,54.315589904785156,7519100
2018-02-14,63.59000015258789,65.94000244140625,63.27000045776367,65.3499984741211,55.574195861816406,10290600
2018-02-15,67.30999755859375,69.44000244140625,67.18000030517578,68.9800033569336,58.66117858886719,15684900
2018-02-16,68.86000061035156,70.05000305175781,68.5199966430664,68.95999908447266,58.64418029785156,10547400
2018-02-20,68.48999786376953,68.83000183105469,67.04000091552734,67.3499984741211,57.275020599365234,8703700
2018-02-21,67.33999633789062,67.75,66.51000213623047,66.52999877929688,56.577667236328125,7046200
2018-02-22,67.0,67.0,65.86000061035156,65.94000244140625,56.075931549072266,6528400
2018-02-23,66.16999816894531,68.02999877929688,66.16999816894531,67.94999694824219,57.78525161743164,5240800
2018-02-26,67.98999786376953,68.86000061035156,67.87999725341797,68.62999725341797,58.363529205322266,4229400
2018-02-27,68.54000091552734,68.87999725341797,67.81999969482422,67.83999633789062,57.69172286987305,4398500
2018-02-28,67.8499984741211,67.94000244140625,66.16999816894531,66.19999694824219,56.29704666137695,8363900
2018-03-01,66.0999984741211,66.5199966430664,64.83000183105469,65.69000244140625,55.86333465576172,7801300
2018-03-02,65.44999694824219,66.5,65.12999725341797,66.16999816894531,56.27153396606445,5391400
2018-03-05,65.83000183105469,67.13999938964844,65.5999984741211,66.81999969482422,56.82429122924805,6339600
2018-03-06,67.22000122070312,67.4000015258789,65.19000244140625,65.47000122070312,55.676246643066406,6543400
2018-03-07,64.9000015258789,66.26000213623047,64.69999694824219,66.0999984741211,56.21200180053711,5927600
2018-03-08,66.19999694824219,66.95999908447266,66.08000183105469,66.75,56.76476287841797,3728400
2018-03-09,66.94999694824219,68.05000305175781,66.66999816894531,67.91999816894531,57.7597541809082,6260900
2018-03-12,67.9000015258789,68.18000030517578,67.18000030517578,67.44999694824219,57.36005783081055,5031700
2018-03-13,67.80999755859375,68.22000122070312,66.2699966430664,66.68000030517578,56.70524215698242,5905800
2018-03-14,67.08000183105469,67.26000213623047,66.2699966430664,66.62999725341797,56.662723541259766,4859300
2018-03-15,66.76000213623047,66.93000030517578,66.20999908447266,66.25,56.339569091796875,3422200
2018-03-16,66.18000030517578,67.44000244140625,66.18000030517578,66.5999984741211,56.637210845947266,9506100
2018-03-19,66.62000274658203,66.9800033569336,65.18000030517578,66.06999969482422,56.18648910522461,5553700
2018-03-20,66.37999725341797,67.16000366210938,65.72000122070312,66.43000030517578,56.49264144897461,6307400
2018-03-21,66.54000091552734,66.98999786376953,66.08999633789062,66.0999984741211,56.21200180053711,4331800
2018-03-22,65.58000183105469,65.88999938964844,63.90999984741211,63.95000076293945,54.38361740112305,6778700
2018-03-23,64.05000305175781,64.05000305175781,61.939998626708984,62.060001373291016,52.77635955810547,8481500
2018-03-26,62.779998779296875,63.56999969482422,61.72999954223633,63.400001525878906,53.91590881347656,6676500
2018-03-27,63.63999938964844,63.66999816894531,61.79999923706055,62.40999984741211,53.0739860534668,6221400
2018-03-28,62.58000183105469,63.36000061035156,62.41999816894531,62.56999969482422,53.210052490234375,5521200
2018-03-29,62.869998931884766,63.75,62.380001068115234,63.25,53.788326263427734,5732300
2018-04-02,62.93000030517578,63.22999954223633,60.72999954223633,62.0,52.725337982177734,6319700
2018-04-03,62.31999969482422,62.86000061035156,61.529998779296875,62.77000045776367,53.38014602661133,6070400
2018-04-04,61.869998931884766,63.22999954223633,61.54999923706055,62.97999954223633,53.55873107910156,5259800
2018-04-05,62.9900016784668,63.189998626708984,62.15999984741211,62.310001373291016,53.3276481628418,3856700
2018-04-06,62.06999969482422,62.130001068115234,59.97999954223633,60.880001068115234,52.103797912597656,6462000
2018-04-09,60.90999984741211,61.040000915527344,58.34000015258789,60.47999954223633,51.76145553588867,10349100
2018-04-10,61.36000061035156,61.47999954223633,60.529998779296875,61.209999084472656,52.3862190246582,6014700
2018-04-11,60.599998474121094,60.77000045776367,59.939998626708984,60.18000030517578,51.50470733642578,7817800
2018-04-12,59.29999923706055,59.310001373291016,57.849998474121094,58.84000015258789,50.35787582397461,14987200
2018-04-13,59.150001525878906,59.279998779296875,57.90999984741211,58.650001525878906,50.19526290893555,11551300
2018-04-16,58.40999984741211,58.66999816894531,52.70000076293945,54.08000183105469,46.2840576171875,34837300
2018-04-17,54.20000076293945,54.22999954223633,52.20000076293945,52.380001068115234,44.82912063598633,27808200
2018-04-18,52.349998474121094,52.849998474121094,52.040000915527344,52.29999923706055,44.760650634765625,14688400
2018-04-19,52.349998474121094,52.540000915527344,51.5099983215332,51.61000061035156,44.17012405395508,17146100
2018-04-20,51.619998931884766,51.849998474121094,51.02000045776367,51.16999816894531,43.79353713989258,11669100
2018-04-23,51.25,51.529998779296875,50.65999984741211,50.900001525878906,43.56247329711914,10409600
2018-04-24,51.02000045776367,51.97999954223633,50.720001220703125,51.58000183105469,44.144447326660156,12137800
2018-04-25,51.47999954223633,51.869998931884766,50.560001373291016,51.7599983215332,44.298492431640625,14309600
2018-04-26,51.529998779296875,52.7599983215332,50.560001373291016,52.040000915527344,44.53812789916992,14220700
2018-04-27,52.33000183105469,52.869998931884766,52.0099983215332,52.27000045776367,44.73497009277344,7201800
2018-04-30,52.66999816894531,52.68000030517578,51.83000183105469,52.130001068115234,44.61515808105469,11437500
2018-05-01,51.97999954223633,52.7400016784668,51.619998931884766,52.689998626708984,45.09443283081055,9821900
2018-05-02,52.36000061035156,52.400001525878906,51.279998779296875,51.5,44.07598114013672,8252000
2018-05-03,51.599998474121094,51.849998474121094,50.7599983215332,51.45000076293945,44.03318405151367,8177500
