Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,62.849998474121094,63.4900016784668,62.849998474121094,63.4900016784668,60.256103515625,6511000
2018-01-03,63.47999954223633,63.65999984741211,62.7599983215332,63.47999954223633,60.246620178222656,6091100
2018-01-04,63.400001525878906,63.54999923706055,62.54999923706055,63.439998626708984,60.20864486694336,5780500
2018-01-05,63.70000076293945,64.30000305175781,63.470001220703125,63.97999954223633,60.72114562988281,11632300
2018-01-08,64.1500015258789,64.70999908447266,63.97999954223633,64.55000305175781,61.26211929321289,11905700
2018-01-09,64.2300033569336,64.72000122070312,63.470001220703125,64.08999633789062,60.825531005859375,8771300
2018-01-10,63.880001068115234,64.2300033569336,63.439998626708984,64.22000122070312,60.948917388916016,5010600
2018-01-11,64.02999877929688,64.30999755859375,63.779998779296875,64.29000091552734,61.015350341796875,5103500
2018-01-12,64.5,64.72000122070312,64.31999969482422,64.66999816894531,61.3759880065918,5135700
2018-01-16,64.77999877929688,65.36000061035156,63.369998931884766,63.41999816894531,60.189674377441406,9117000
2018-01-17,63.66999816894531,64.01000213623047,63.08000183105469,63.810001373291016,60.55979919433594,7422600
2018-01-18,64.0,64.20999908447266,63.540000915527344,64.11000061035156,60.844520568847656,5656900
2018-01-19,65.30999755859375,67.23999786376953,65.12000274658203,67.20999908447266,63.78662109375,12896100
2018-01-22,66.55000305175781,66.83000183105469,65.76000213623047,66.38999938964844,63.00839614868164,8491800
2018-01-23,66.52999877929688,67.33000183105469,66.44000244140625,67.13999938964844,63.720176696777344,6412000
2018-01-24,67.33999633789062,68.18000030517578,67.06999969482422,68.0,64.53639221191406,7421800
2018-01-25,68.12999725341797,68.63999938964844,67.44999694824219,67.70999908447266,64.26115417480469,5707600
2018-01-26,68.19999694824219,68.63999938964844,67.91999816894531,68.04000091552734,64.57433319091797,6290500
2018-01-29,67.81999969482422,68.13999938964844,67.41999816894531,67.58000183105469,64.13777160644531,5067300
2018-01-30,67.5,68.30999755859375,67.16000366210938,67.33000183105469,63.9005126953125,6350500
2018-01-31,67.5,68.83000183105469,67.47000122070312,68.22000122070312,64.74518585205078,11036400
2018-02-01,67.66999816894531,67.97000122070312,66.69999694824219,67.6500015258789,64.20420837402344,5790500
2018-02-02,67.22000122070312,67.79000091552734,67.0,67.22000122070312,63.79611587524414,9348300
2018-02-05,66.62999725341797,67.20999908447266,64.38999938964844,64.38999938964844,61.110260009765625,12549500
2018-02-06,62.47999954223633,65.41999816894531,62.09000015258789,65.22000122070312,61.89797592163086,13356700
2018-02-07,65.1500015258789,66.83999633789062,65.0999984741211,65.62999725341797,62.28710174560547,8845700
2018-02-08,65.52999877929688,65.70999908447266,62.459999084472656,62.4900016784668,59.30704116821289,14121800
2018-02-09,63.7599983215332,66.05000305175781,62.84000015258789,65.48999786376953,62.154239654541016,13733300
2018-02-12,65.94000244140625,66.81999969482422,65.68000030517578,65.9800033569336,62.619285583496094,9792200
2018-02-13,65.8499984741211,66.2300033569336,65.43000030517578,65.87000274658203,62.51487731933594,9538400
2018-02-14,65.72000122070312,68.02999877929688,65.55000305175781,67.95999908447266,64.49842071533203,8662600
2018-02-15,68.38999938964844,68.76000213623047,67.25,68.29000091552734,64.81160736083984,7390200
2018-02-16,67.9000015258789,69.0,67.73999786376953,68.30000305175781,64.82108306884766,6842100
2018-02-20,67.63999938964844,67.97000122070312,67.05000305175781,67.48999786376953,64.05235290527344,4859100
2018-02-21,67.66000366210938,68.0199966430664,67.02999877929688,67.05000305175781,63.634788513183594,5107900
2018-02-22,67.25,67.4800033569336,66.73999786376953,67.12999725341797,63.71068572998047,6515800
